Order,Family,Genus,Species,Subspecies,Author,FullnameWithAuthor,Category
Rodentia,Muridae,Colomys,goslingi,,"Thomas and Wroughton, 1907","Colomys goslingi Thomas and Wroughton, 1907",Species
Rodentia,Muridae,Conilurus,,,"Ogilby, 1838","Conilurus Ogilby, 1838",Genus
Rodentia,Muridae,Conilurus,albipes,,"Lichtenstein, 1829","Conilurus albipes Lichtenstein, 1829",Species
Rodentia,Muridae,Conilurus,penicillatus,,"Gould, 1842","Conilurus penicillatus Gould, 1842",Species
Rodentia,Muridae,Coryphomys,,,"Schaub, 1937","Coryphomys Schaub, 1937",Genus
Rodentia,Muridae,Coryphomys,buehleri,,"Schaub, 1937","Coryphomys buehleri Schaub, 1937",Species
Rodentia,Muridae,Crateromys,,,"Thomas, 1895","Crateromys Thomas, 1895",Genus
Rodentia,Muridae,Crateromys,australis,,"Musser, Heaney, and Rabor, 1985","Crateromys australis Musser, Heaney, and Rabor, 1985",Species
Rodentia,Muridae,Crateromys,heaneyi,,"Gonzales and Kennedy, 1996","Crateromys heaneyi Gonzales and Kennedy, 1996",Species
Rodentia,Muridae,Crateromys,paulus,,"Musser and Gordon, 1981","Crateromys paulus Musser and Gordon, 1981",Species
Rodentia,Muridae,Crateromys,schadenbergi,,"Meyer, 1895","Crateromys schadenbergi Meyer, 1895",Species
Rodentia,Muridae,Cremnomys,,,"Wroughton, 1912","Cremnomys Wroughton, 1912",Genus
Rodentia,Muridae,Cremnomys,cutchicus,,"Wroughton, 1912","Cremnomys cutchicus Wroughton, 1912",Species
Rodentia,Muridae,Cremnomys,elvira,,"Ellerman, 1946","Cremnomys elvira Ellerman, 1946",Species
Rodentia,Muridae,Crossomys,,,"Thomas, 1907","Crossomys Thomas, 1907",Genus
Rodentia,Muridae,Crossomys,moncktoni,,"Thomas, 1907","Crossomys moncktoni Thomas, 1907",Species
Rodentia,Muridae,Crunomys,,,"Thomas, 1897","Crunomys Thomas, 1897",Genus
Rodentia,Muridae,Crunomys,celebensis,,"Musser, 1982","Crunomys celebensis Musser, 1982",Species
Rodentia,Muridae,Crunomys,fallax,,"Thomas, 1897","Crunomys fallax Thomas, 1897",Species
Rodentia,Muridae,Crunomys,melanius,,"Thomas, 1907","Crunomys melanius Thomas, 1907",Species
Rodentia,Muridae,Crunomys,suncoides,,"Rickart, Heaney, Tabaranza, Jr., and Balete, 1998","Crunomys suncoides Rickart, Heaney, Tabaranza, Jr., and Balete, 1998",Species
Rodentia,Muridae,Dacnomys,,,"Thomas, 1916","Dacnomys Thomas, 1916",Genus
Rodentia,Muridae,Dacnomys,millardi,,"Thomas, 1916","Dacnomys millardi Thomas, 1916",Species
Rodentia,Muridae,Dasymys,,,"Peters, 1875","Dasymys Peters, 1875",Genus
Rodentia,Muridae,Dasymys,alleni,,"Lawrence and Loveridge, 1953","Dasymys alleni Lawrence and Loveridge, 1953",Species
Rodentia,Muridae,Dasymys,cabrali,,"W. Verheyen, Hulselmans, Dierckx, Colyn, Leirs, and E. Verheyen, 2003","Dasymys cabrali W. Verheyen, Hulselmans, Dierckx, Colyn, Leirs, and E. Verheyen, 2003",Species
Rodentia,Muridae,Dasymys,foxi,,"Thomas, 1912","Dasymys foxi Thomas, 1912",Species
Rodentia,Muridae,Dasymys,incomtus,,"Sundevall, 1846","Dasymys incomtus Sundevall, 1846",Species
Rodentia,Muridae,Dasymys,montanus,,"Thomas, 1906","Dasymys montanus Thomas, 1906",Species
Rodentia,Muridae,Dasymys,nudipes,,"Peters, 1870","Dasymys nudipes Peters, 1870",Species
Rodentia,Muridae,Dasymys,rufulus,,"Miller, 1900","Dasymys rufulus Miller, 1900",Species
Rodentia,Muridae,Dasymys,rwandae,,"W. Verheyen, Hulselmans, Dierckx, Colyn, Leirs, and E. Verheyen, 2003","Dasymys rwandae W. Verheyen, Hulselmans, Dierckx, Colyn, Leirs, and E. Verheyen, 2003",Species
Rodentia,Muridae,Dasymys,sua,,"W. Verheyen, Hulselmans, Dierckx, Colyn, Leirs, and E. Verheyen, 2003","Dasymys sua W. Verheyen, Hulselmans, Dierckx, Colyn, Leirs, and E. Verheyen, 2003",Species
Rodentia,Muridae,Dephomys,,,"Thomas, 1926","Dephomys Thomas, 1926",Genus
Rodentia,Muridae,Dephomys,defua,,"Miller, 1900","Dephomys defua Miller, 1900",Species
Rodentia,Muridae,Dephomys,eburneae,,"Heim de Balsac and Bellier, 1967","Dephomys eburneae Heim de Balsac and Bellier, 1967",Species
Rodentia,Muridae,Desmomys,,,"Thomas, 1910","Desmomys Thomas, 1910",Genus
Rodentia,Muridae,Desmomys,harringtoni,,"Thomas, 1902","Desmomys harringtoni Thomas, 1902",Species
Rodentia,Muridae,Desmomys,yaldeni,,"Lavrenchenko, 2003","Desmomys yaldeni Lavrenchenko, 2003",Species
Rodentia,Muridae,Diomys,,,"Thomas, 1917","Diomys Thomas, 1917",Genus
Rodentia,Muridae,Diomys,crumpi,,"Thomas, 1917","Diomys crumpi Thomas, 1917",Species
Rodentia,Muridae,Diplothrix,,,"Thomas, 1916","Diplothrix Thomas, 1916",Genus
Rodentia,Muridae,Diplothrix,legata,,"Thomas, 1906","Diplothrix legata Thomas, 1906",Species
Rodentia,Muridae,Echiothrix,,,"Gray, 1867","Echiothrix Gray, 1867",Genus
Rodentia,Muridae,Echiothrix,centrosa,,"Miller and Hollister, 1921","Echiothrix centrosa Miller and Hollister, 1921",Species
Rodentia,Muridae,Echiothrix,leucura,,"Gray, 1867","Echiothrix leucura Gray, 1867",Species
Rodentia,Muridae,Eropeplus,,,"Miller and Hollister, 1921","Eropeplus Miller and Hollister, 1921",Genus
Rodentia,Muridae,Eropeplus,canus,,"Miller and Hollister, 1921","Eropeplus canus Miller and Hollister, 1921",Species
Rodentia,Muridae,Golunda,,,"Gray, 1837","Golunda Gray, 1837",Genus
Rodentia,Muridae,Golunda,ellioti,,"Gray, 1837","Golunda ellioti Gray, 1837",Species
Rodentia,Muridae,Grammomys,,,"Thomas, 1915","Grammomys Thomas, 1915",Genus
Rodentia,Muridae,Grammomys,aridulus,,"Thomas and Hinton, 1923","Grammomys aridulus Thomas and Hinton, 1923",Species
Rodentia,Muridae,Grammomys,buntingi,,"Thomas, 1911","Grammomys buntingi Thomas, 1911",Species
Rodentia,Muridae,Grammomys,caniceps,,"Hutterer and Dieterlen, 1984","Grammomys caniceps Hutterer and Dieterlen, 1984",Species
Rodentia,Muridae,Grammomys,cometes,,"Thomas and Wroughton, 1908","Grammomys cometes Thomas and Wroughton, 1908",Species
Rodentia,Muridae,Grammomys,dolichurus,,"Smuts, 1832","Grammomys dolichurus Smuts, 1832",Species
Rodentia,Muridae,Grammomys,dryas,,"Thomas, 1907","Grammomys dryas Thomas, 1907",Species
Rodentia,Muridae,Grammomys,gigas,,"Dollman, 1911","Grammomys gigas Dollman, 1911",Species
Rodentia,Muridae,Grammomys,ibeanus,,"Osgood, 1910","Grammomys ibeanus Osgood, 1910",Species
Rodentia,Muridae,Grammomys,kuru,,"Thomas and Wroughton, 1907","Grammomys kuru Thomas and Wroughton, 1907",Species
Rodentia,Muridae,Grammomys,macmillani,,"Wroughton, 1907","Grammomys macmillani Wroughton, 1907",Species
Rodentia,Muridae,Grammomys,minnae,,"Hutterer and Dieterlen, 1984","Grammomys minnae Hutterer and Dieterlen, 1984",Species
Rodentia,Muridae,Grammomys,poensis,,"Eisentraut, 1965","Grammomys poensis Eisentraut, 1965",Species
Rodentia,Muridae,Hadromys,,,"Thomas, 1911","Hadromys Thomas, 1911",Genus
Rodentia,Muridae,Hadromys,humei,,"Thomas, 1886","Hadromys humei Thomas, 1886",Species
Rodentia,Muridae,Hadromys,yunnanensis,,"Yang and Wang, 1987","Hadromys yunnanensis Yang and Wang, 1987",Species
Rodentia,Muridae,Haeromys,,,"Thomas, 1911","Haeromys Thomas, 1911",Genus
Rodentia,Muridae,Haeromys,margarettae,,"Thomas, 1893","Haeromys margarettae Thomas, 1893",Species
Rodentia,Muridae,Haeromys,minahassae,,"Thomas, 1896","Haeromys minahassae Thomas, 1896",Species
Rodentia,Muridae,Haeromys,pusillus,,"Thomas, 1893","Haeromys pusillus Thomas, 1893",Species
Rodentia,Muridae,Hapalomys,,,"Blyth, 1859","Hapalomys Blyth, 1859",Genus
Rodentia,Muridae,Hapalomys,delacouri,,"Thomas, 1927","Hapalomys delacouri Thomas, 1927",Species
Rodentia,Muridae,Hapalomys,longicaudatus,,"Blyth, 1859","Hapalomys longicaudatus Blyth, 1859",Species
Rodentia,Muridae,Heimyscus,,,"Misonne, 1969","Heimyscus Misonne, 1969",Genus
Rodentia,Muridae,Heimyscus,fumosus,,"Brosset, Dubost, and Heim de Balsac, 1965","Heimyscus fumosus Brosset, Dubost, and Heim de Balsac, 1965",Species
Rodentia,Muridae,Hybomys,,,"Thomas, 1910","Hybomys Thomas, 1910",Genus
Rodentia,Muridae,Hybomys,badius,,"Osgood, 1936","Hybomys badius Osgood, 1936",Species
Rodentia,Muridae,Hybomys,basilii,,"Eisentraut, 1965","Hybomys basilii Eisentraut, 1965",Species
Rodentia,Muridae,Hybomys,lunaris,,"Thomas, 1906","Hybomys lunaris Thomas, 1906",Species
Rodentia,Muridae,Hybomys,planifrons,,"Miller, 1900","Hybomys planifrons Miller, 1900",Species
Rodentia,Muridae,Hybomys,trivirgatus,,"Temminck, 1853","Hybomys trivirgatus Temminck, 1853",Species
Rodentia,Muridae,Hybomys,univittatus,,"Peters, 1876","Hybomys univittatus Peters, 1876",Species
Rodentia,Muridae,Hydromys,,,"E. Geoffroy, 1804","Hydromys E. Geoffroy, 1804",Genus
Rodentia,Muridae,Hydromys,chrysogaster,,"E. Geoffroy, 1804","Hydromys chrysogaster E. Geoffroy, 1804",Species
Rodentia,Muridae,Hydromys,habbema,,"Tate and Archbold, 1941","Hydromys habbema Tate and Archbold, 1941",Species
Rodentia,Muridae,Hydromys,hussoni,,"Musser and Piik, 1982","Hydromys hussoni Musser and Piik, 1982",Species
Rodentia,Muridae,Hydromys,neobritannicus,,"Tate and Archbold, 1935","Hydromys neobritannicus Tate and Archbold, 1935",Species
Rodentia,Muridae,Hydromys,shawmayeri,,"Hinton, 1943","Hydromys shawmayeri Hinton, 1943",Species
Rodentia,Muridae,Hylomyscus,,,"Thomas, 1926","Hylomyscus Thomas, 1926",Genus
Rodentia,Muridae,Hylomyscus,aeta,,"Thomas, 1911","Hylomyscus aeta Thomas, 1911",Species
Rodentia,Muridae,Hylomyscus,alleni,,"Waterhouse, 1837","Hylomyscus alleni Waterhouse, 1837",Species
Rodentia,Muridae,Hylomyscus,baeri,,"Heim de Balsac and Aellen, 1965","Hylomyscus baeri Heim de Balsac and Aellen, 1965",Species
Rodentia,Muridae,Hylomyscus,carillus,,"Thomas, 1904","Hylomyscus carillus Thomas, 1904",Species
Rodentia,Muridae,Hylomyscus,denniae,,"Thomas, 1906","Hylomyscus denniae Thomas, 1906",Species
Rodentia,Muridae,Hylomyscus,grandis,,"Eisentraut, 1969","Hylomyscus grandis Eisentraut, 1969",Species
Rodentia,Muridae,Hylomyscus,parvus,,"Brosset, Dubost, and Heim de Balsac, 1965","Hylomyscus parvus Brosset, Dubost, and Heim de Balsac, 1965",Species
Rodentia,Muridae,Hylomyscus,stella,,"Thomas, 1911","Hylomyscus stella Thomas, 1911",Species
Rodentia,Muridae,Hyomys,,,"Thomas, 1903","Hyomys Thomas, 1903",Genus
Rodentia,Muridae,Hyomys,dammermani,,"Stein, 1933","Hyomys dammermani Stein, 1933",Species
Rodentia,Muridae,Hyomys,goliath,,"Milne-Edwards, 1900","Hyomys goliath Milne-Edwards, 1900",Species
Rodentia,Muridae,Kadarsanomys,,,"Musser, 1981","Kadarsanomys Musser, 1981",Genus
Rodentia,Muridae,Kadarsanomys,sodyi,,"Bartels, 1937","Kadarsanomys sodyi Bartels, 1937",Species
Rodentia,Muridae,Komodomys,,,"Musser and Boeadi, 1980","Komodomys Musser and Boeadi, 1980",Genus
Rodentia,Muridae,Komodomys,rintjanus,,"Sody, 1941","Komodomys rintjanus Sody, 1941",Species
Rodentia,Muridae,Lamottemys,,,"F. Petter, 1986","Lamottemys F. Petter, 1986",Genus
Rodentia,Muridae,Lamottemys,okuensis,,"F. Petter, 1986","Lamottemys okuensis F. Petter, 1986",Species
Rodentia,Muridae,Leggadina,,,"Thomas, 1910","Leggadina Thomas, 1910",Genus
Rodentia,Muridae,Leggadina,forresti,,"Thomas, 1906","Leggadina forresti Thomas, 1906",Species
Rodentia,Muridae,Leggadina,lakedownensis,,"Watts, 1976","Leggadina lakedownensis Watts, 1976",Species
Rodentia,Muridae,Lemniscomys,,,"Trouessart, 1881","Lemniscomys Trouessart, 1881",Genus
Rodentia,Muridae,Lemniscomys,barbarus,,"Linnaeus, 1766","Lemniscomys barbarus Linnaeus, 1766",Species
Rodentia,Muridae,Lemniscomys,bellieri,,"Van der Straeten, 1975","Lemniscomys bellieri Van der Straeten, 1975",Species
Rodentia,Muridae,Lemniscomys,griselda,,"Thomas, 1904","Lemniscomys griselda Thomas, 1904",Species
Rodentia,Muridae,Lemniscomys,hoogstraali,,"Dieterlen, 1991","Lemniscomys hoogstraali Dieterlen, 1991",Species
Rodentia,Muridae,Lemniscomys,linulus,,"Thomas, 1910","Lemniscomys linulus Thomas, 1910",Species
Rodentia,Muridae,Lemniscomys,macculus,,"Thomas and Wroughton, 1910","Lemniscomys macculus Thomas and Wroughton, 1910",Species
Rodentia,Muridae,Lemniscomys,mittendorfi,,"Eisentraut, 1968","Lemniscomys mittendorfi Eisentraut, 1968",Species
Rodentia,Muridae,Lemniscomys,rosalia,,"Thomas, 1904","Lemniscomys rosalia Thomas, 1904",Species
Rodentia,Muridae,Lemniscomys,roseveari,,"Van der Straeten, 1980","Lemniscomys roseveari Van der Straeten, 1980",Species
Rodentia,Muridae,Lemniscomys,striatus,,"Linnaeus, 1758","Lemniscomys striatus Linnaeus, 1758",Species
Rodentia,Muridae,Lemniscomys,zebra,,"Heuglin, 1864","Lemniscomys zebra Heuglin, 1864",Species
Rodentia,Muridae,Lenomys,,,"Thomas, 1898","Lenomys Thomas, 1898",Genus
Rodentia,Muridae,Lenomys,meyeri,,"Jentink, 1879","Lenomys meyeri Jentink, 1879",Species
Rodentia,Muridae,Lenothrix,,,"Miller, 1903","Lenothrix Miller, 1903",Genus
Rodentia,Muridae,Lenothrix,canus,,"Miller, 1903","Lenothrix canus Miller, 1903",Species
Rodentia,Muridae,Leopoldamys,,,"Ellerman, 1947-1948","Leopoldamys Ellerman, 1947-1948",Genus
Rodentia,Muridae,Leopoldamys,ciliatus,,"Bonhote, 1900","Leopoldamys ciliatus Bonhote, 1900",Species
Rodentia,Muridae,Leopoldamys,edwardsi,,"Thomas, 1882","Leopoldamys edwardsi Thomas, 1882",Species
Rodentia,Muridae,Leopoldamys,milleti,,"Robinson and Kloss, 1922","Leopoldamys milleti Robinson and Kloss, 1922",Species
Rodentia,Muridae,Leopoldamys,neilli,,"J. T. Marshall, Jr., 1976","Leopoldamys neilli J. T. Marshall, Jr., 1976",Species
Rodentia,Muridae,Leopoldamys,sabanus,,"Thomas, 1887","Leopoldamys sabanus Thomas, 1887",Species
Rodentia,Muridae,Leopoldamys,siporanus,,"Thomas, 1895","Leopoldamys siporanus Thomas, 1895",Species
Rodentia,Muridae,Leporillus,,,"Thomas, 1906","Leporillus Thomas, 1906",Genus
Rodentia,Muridae,Leporillus,apicalis,,"Gould, 1853","Leporillus apicalis Gould, 1853",Species
Rodentia,Muridae,Leporillus,conditor,,"Sturt, 1848","Leporillus conditor Sturt, 1848",Species
Rodentia,Muridae,Leptomys,,,"Thomas, 1897","Leptomys Thomas, 1897",Genus
Rodentia,Muridae,Leptomys,elegans,,"Thomas, 1897","Leptomys elegans Thomas, 1897",Species
Rodentia,Muridae,Leptomys,ernstmayri,,"Rummler, 1932","Leptomys ernstmayri Rummler, 1932",Species
Rodentia,Muridae,Leptomys,signatus,,"Tate and Archbold, 1938","Leptomys signatus Tate and Archbold, 1938",Species
Rodentia,Muridae,Limnomys,,,"Mearns, 1905","Limnomys Mearns, 1905",Genus
Rodentia,Muridae,Limnomys,bryophilus,,"Rickart, Heaney, and Tabaranza, 2003","Limnomys bryophilus Rickart, Heaney, and Tabaranza, 2003",Species
Rodentia,Muridae,Limnomys,sibuanus,,"Mearns, 1905","Limnomys sibuanus Mearns, 1905",Species
Rodentia,Muridae,Lorentzimys,,,"Jentink, 1911","Lorentzimys Jentink, 1911",Genus
Rodentia,Muridae,Lorentzimys,nouhuysi,,"Jentink, 1911","Lorentzimys nouhuysi Jentink, 1911",Species
Rodentia,Muridae,Macruromys,,,"Stein, 1933","Macruromys Stein, 1933",Genus
Rodentia,Muridae,Macruromys,elegans,,"Stein, 1933","Macruromys elegans Stein, 1933",Species
Rodentia,Muridae,Macruromys,major,,"Rümmler, 1935","Macruromys major Rümmler, 1935",Species
Rodentia,Muridae,Madromys,,,"Sody, 1941","Madromys Sody, 1941",Genus
Rodentia,Muridae,Madromys,blanfordi,,"Thomas, 1881","Madromys blanfordi Thomas, 1881",Species
Rodentia,Muridae,Malacomys,,,"Milne-Edwards, 1877","Malacomys Milne-Edwards, 1877",Genus
Rodentia,Muridae,Malacomys,cansdalei,,"Ansell, 1958","Malacomys cansdalei Ansell, 1958",Species
Rodentia,Muridae,Malacomys,edwardsi,,"Rochebrune, 1885","Malacomys edwardsi Rochebrune, 1885",Species
Rodentia,Muridae,Malacomys,longipes,,"Milne-Edwards, 1877","Malacomys longipes Milne-Edwards, 1877",Species
Rodentia,Muridae,Mallomys,,,"Thomas, 1898","Mallomys Thomas, 1898",Genus
Rodentia,Muridae,Mallomys,aroaensis,,"De Vis, 1907","Mallomys aroaensis De Vis, 1907",Species
Rodentia,Muridae,Mallomys,gunung,,"Flannery, Aplin, and Groves, 1989","Mallomys gunung Flannery, Aplin, and Groves, 1989",Species
Rodentia,Muridae,Mallomys,istapantap,,"Flannery, Aplin, and Groves, 1989","Mallomys istapantap Flannery, Aplin, and Groves, 1989",Species
Rodentia,Muridae,Mallomys,rothschildi,,"Thomas, 1898","Mallomys rothschildi Thomas, 1898",Species
Rodentia,Muridae,Malpaisomys,,,"Hutterer, Lopez-Martinez, and Michaux, 1988","Malpaisomys Hutterer, Lopez-Martinez, and Michaux, 1988",Genus
Rodentia,Muridae,Malpaisomys,insularis,,"Hutterer, Lopez-Martinez, and Michaux, 1988","Malpaisomys insularis Hutterer, Lopez-Martinez, and Michaux, 1988",Species
Rodentia,Muridae,Mammelomys,,,"Menzies, 1996","Mammelomys Menzies, 1996",Genus
Rodentia,Muridae,Mammelomys,lanosus,,"Thomas, 1922","Mammelomys lanosus Thomas, 1922",Species
Rodentia,Muridae,Mammelomys,rattoides,,"Thomas, 1922","Mammelomys rattoides Thomas, 1922",Species
Rodentia,Muridae,Margaretamys,,,"Musser, 1981","Margaretamys Musser, 1981",Genus
Rodentia,Muridae,Margaretamys,beccarii,,"Jentink, 1880","Margaretamys beccarii Jentink, 1880",Species
Rodentia,Muridae,Margaretamys,elegans,,"Musser, 1981","Margaretamys elegans Musser, 1981",Species
Rodentia,Muridae,Margaretamys,parvus,,"Musser, 1981","Margaretamys parvus Musser, 1981",Species
Rodentia,Muridae,Mastacomys,,,"Thomas, 1882","Mastacomys Thomas, 1882",Genus
Rodentia,Muridae,Mastacomys,fuscus,,"Thomas, 1882","Mastacomys fuscus Thomas, 1882",Species
Rodentia,Muridae,Mastomys,,,"Thomas, 1915","Mastomys Thomas, 1915",Genus
Rodentia,Muridae,Mastomys,awashensis,,"Lavrenchenko, Likhnova, and Baskevich, 1998","Mastomys awashensis Lavrenchenko, Likhnova, and Baskevich, 1998",Species
Rodentia,Muridae,Mastomys,coucha,,"Smith, 1834","Mastomys coucha Smith, 1834",Species
Rodentia,Muridae,Mastomys,erythroleucus,,"Temminck, 1853","Mastomys erythroleucus Temminck, 1853",Species
Rodentia,Muridae,Mastomys,huberti,,"Wroughton, 1909","Mastomys huberti Wroughton, 1909",Species
Rodentia,Muridae,Mastomys,kollmannspergeri,,"Petter, 1957","Mastomys kollmannspergeri Petter, 1957",Species
Rodentia,Muridae,Mastomys,natalensis,,"Smith, 1834","Mastomys natalensis Smith, 1834",Species
Rodentia,Muridae,Mastomys,pernanus,,"Kershaw, 1921","Mastomys pernanus Kershaw, 1921",Species
Rodentia,Muridae,Mastomys,shortridgei,,"St. Leger, 1933","Mastomys shortridgei St. Leger, 1933",Species
Rodentia,Muridae,Maxomys,,,"Sody, 1936","Maxomys Sody, 1936",Genus
Rodentia,Muridae,Maxomys,alticola,,"Thomas, 1888","Maxomys alticola Thomas, 1888",Species
Rodentia,Muridae,Maxomys,baeodon,,"Thomas, 1894","Maxomys baeodon Thomas, 1894",Species
Rodentia,Muridae,Maxomys,bartelsii,,"Jentink, 1910","Maxomys bartelsii Jentink, 1910",Species
Rodentia,Muridae,Maxomys,dollmani,,"Ellerman, 1941","Maxomys dollmani Ellerman, 1941",Species
Rodentia,Muridae,Maxomys,hellwaldii,,"Jentink, 1878","Maxomys hellwaldii Jentink, 1878",Species
Rodentia,Muridae,Maxomys,hylomyoides,,"Robinson and Kloss, 1916","Maxomys hylomyoides Robinson and Kloss, 1916",Species
Rodentia,Muridae,Maxomys,inas,,"Bonhote, 1906","Maxomys inas Bonhote, 1906",Species
Rodentia,Muridae,Maxomys,inflatus,,"Robinson and Kloss, 1916","Maxomys inflatus Robinson and Kloss, 1916",Species
Rodentia,Muridae,Maxomys,moi,,"Robinson and Kloss, 1922","Maxomys moi Robinson and Kloss, 1922",Species
Rodentia,Muridae,Maxomys,musschenbroekii,,"Jentink, 1878","Maxomys musschenbroekii Jentink, 1878",Species
Rodentia,Muridae,Maxomys,ochraceiventer,,"Thomas, 1894","Maxomys ochraceiventer Thomas, 1894",Species
Rodentia,Muridae,Maxomys,pagensis,,"Miller, 1903","Maxomys pagensis Miller, 1903",Species
Rodentia,Muridae,Maxomys,panglima,,"Robinson, 1921","Maxomys panglima Robinson, 1921",Species
Rodentia,Muridae,Maxomys,rajah,,"Thomas, 1894","Maxomys rajah Thomas, 1894",Species
Rodentia,Muridae,Maxomys,surifer,,"Miller, 1900","Maxomys surifer Miller, 1900",Species
Rodentia,Muridae,Maxomys,wattsi,,"Musser, 1991","Maxomys wattsi Musser, 1991",Species
Rodentia,Muridae,Maxomys,whiteheadi,,"Thomas, 1894","Maxomys whiteheadi Thomas, 1894",Species
Rodentia,Muridae,Melasmothrix,,,"Miller and Hollister, 1921","Melasmothrix Miller and Hollister, 1921",Genus
Rodentia,Muridae,Melasmothrix,naso,,"Miller and Hollister, 1921","Melasmothrix naso Miller and Hollister, 1921",Species
Rodentia,Muridae,Melomys,,,"Thomas, 1922","Melomys Thomas, 1922",Genus
Rodentia,Muridae,Melomys,aerosus,,"Thomas, 1920","Melomys aerosus Thomas, 1920",Species
Rodentia,Muridae,Melomys,arcium,,"Thomas, 1913","Melomys arcium Thomas, 1913",Species
Rodentia,Muridae,Melomys,bannisteri,,"Kitchener and Maryanto, 1993","Melomys bannisteri Kitchener and Maryanto, 1993",Species
Rodentia,Muridae,Melomys,bougainville,,"Troughton, 1936","Melomys bougainville Troughton, 1936",Species
Rodentia,Muridae,Melomys,burtoni,,"Ramsay, 1887","Melomys burtoni Ramsay, 1887",Species
Rodentia,Muridae,Melomys,capensis,,"Tate, 1951","Melomys capensis Tate, 1951",Species
Rodentia,Muridae,Melomys,caurinus,,"Thomas, 1921","Melomys caurinus Thomas, 1921",Species
Rodentia,Muridae,Melomys,cervinipes,,"Gould, 1852","Melomys cervinipes Gould, 1852",Species
Rodentia,Muridae,Melomys,cooperae,,"Kitchener, in Kitchener and Maryanto, 1995","Melomys cooperae Kitchener, in Kitchener and Maryanto, 1995",Species
Rodentia,Muridae,Melomys,dollmani,,"Rümmler, 1935","Melomys dollmani Rümmler, 1935",Species
Rodentia,Muridae,Melomys,fraterculus,,"Thomas, 1920","Melomys fraterculus Thomas, 1920",Species
Rodentia,Muridae,Melomys,frigicola,,"Tate, 1951","Melomys frigicola Tate, 1951",Species
Rodentia,Muridae,Melomys,fulgens,,"Thomas, 1920","Melomys fulgens Thomas, 1920",Species
Rodentia,Muridae,Melomys,howi,,"Kitchener, in Kitchener and Suyanto, 1996","Melomys howi Kitchener, in Kitchener and Suyanto, 1996",Species
Rodentia,Muridae,Melomys,leucogaster,,"Jentink, 1908","Melomys leucogaster Jentink, 1908",Species
