jorden,kontinent,land,provins,distrikt,provinsfoerkortning,kommentar,iso_land,iso_2_kod,iso_3_kod,län,kommun,rikets_N,rikets_O,latitud,longitud,full_path,parent_path,rank
Earth,Europe,Sweden,Värmland,Bjurtjärn,,,Sweden,SE,,Värmlands län,Storfors,6592483,1416093,"59,4449813439","14,3290088321",Earth|Europe|Sweden|Värmland|Bjurtjärn,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Blomskog,,,Sweden,SE,,Värmlands län,Årjäng,6578706,1284742,"59,2748839625","12,0311428441",Earth|Europe|Sweden|Värmland|Blomskog,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Boda,,,Sweden,SE,,Värmlands län,Kil,6608656,1344510,"59,5696359954","13,0565139257",Earth|Europe|Sweden|Värmland|Boda,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Bogen,,,Sweden,SE,,Värmlands län,Arvika,6664449,1319008,"60,0594434793","12,5575859896",Earth|Europe|Sweden|Värmland|Bogen,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Borgvik,,,Sweden,SE,,Värmlands län,Grums,6584401,1338137,"59,3497409724","12,9622406987",Earth|Europe|Sweden|Värmland|Borgvik,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Botilsäter,,,Sweden,SE,,Värmlands län,Säffle,6550312,1343690,"59,0461376644","13,0842115918",Earth|Europe|Sweden|Värmland|Botilsäter,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Brattfors,,,Sweden,SE,,Värmlands län,Filipstad,6617848,1399705,"59,6689927603","14,0282640816",Earth|Europe|Sweden|Värmland|Brattfors,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Bro,,,Sweden,SE,,Värmlands län,Säffle,6565816,1339803,"59,1837259433","13,0052264299",Earth|Europe|Sweden|Värmland|Bro,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Brunskog,,,Sweden,SE,,Värmlands län,Arvika,6618499,1335771,"59,6545466581","12,8944454837",Earth|Europe|Sweden|Värmland|Brunskog,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Dalby,,,Sweden,SE,,Värmlands län,Torsby,6729087,1346293,"60,6500947564","12,9974283048",Earth|Europe|Sweden|Värmland|Dalby,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Degerfors,,,Sweden,SE,,Örebro län,Degerfors,6568783,1421591,"59,2333341435","14,4345205027",Earth|Europe|Sweden|Värmland|Degerfors,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Ed,,,Sweden,SE,,Värmlands län,Grums,6577681,1344296,"59,2917969058","13,0752330632",Earth|Europe|Sweden|Värmland|Ed,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Eda,,,Sweden,SE,,Värmlands län,Eda,6640688,1304362,"59,8398235021","12,3175731081",Earth|Europe|Sweden|Värmland|Eda,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Ekshärad,,,Sweden,SE,,Värmlands län,Hagfors,6674907,1371917,"60,1731801204","13,5002127144",Earth|Europe|Sweden|Värmland|Ekshärad,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Eskilsäter,,,Sweden,SE,,Värmlands län,Säffle,6538199,1348082,"58,939086062","13,1689870376",Earth|Europe|Sweden|Värmland|Eskilsäter,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Filipstad,,inkl. Färnebo,Sweden,SE,,Värmlands län,Filipstad,6622382,1408056,"59,7116049991","14,1744219773",Earth|Europe|Sweden|Värmland|Filipstad,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Forshaga,,,Sweden,SE,,Värmlands län,Forshaga,6602944,1368536,"59,5266399453","13,4847992985",Earth|Europe|Sweden|Värmland|Forshaga,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Frykerud,,,Sweden,SE,,Värmlands län,Kil,6608161,1350747,"59,5674683743","13,1671012469",Earth|Europe|Sweden|Värmland|Frykerud,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Fryksände,,,Sweden,SE,,Värmlands län,Torsby,6672038,1344909,"60,1380959017","13,0163271988",Earth|Europe|Sweden|Värmland|Fryksände,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Gillberga,,,Sweden,SE,,Värmlands län,Säffle,6581760,1327667,"59,3219195864","12,7805452977",Earth|Europe|Sweden|Värmland|Gillberga,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Glava,,,Sweden,SE,,Värmlands län,Arvika,6608516,1316628,"59,5570936313","12,5640463172",Earth|Europe|Sweden|Värmland|Glava,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Grava,,,Sweden,SE,,Värmlands län,Karlstad,6595423,1364911,"59,4580264668","13,4255556678",Earth|Europe|Sweden|Värmland|Grava,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Grums,,,Sweden,SE,,Värmlands län,Grums,6586538,1345902,"59,3718111865","13,0970620171",Earth|Europe|Sweden|Värmland|Grums,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Gräsmark,,,Sweden,SE,,Värmlands län,Sunne,6650985,1338561,"59,9468954401","12,9187666961",Earth|Europe|Sweden|Värmland|Gräsmark,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Gunnarskog,,,Sweden,SE,,Värmlands län,Arvika,6636967,1318209,"59,8127869152","12,5674062751",Earth|Europe|Sweden|Värmland|Gunnarskog,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Gustav Adolf,,,Sweden,SE,,Värmlands län,Hagfors,6662684,1391974,"60,0693212379","13,8678421074",Earth|Europe|Sweden|Värmland|Gustav Adolf,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Gåsborn,,,Sweden,SE,,Värmlands län,Filipstad,6640965,1417569,"59,8803638788","14,3360687927",Earth|Europe|Sweden|Värmland|Gåsborn,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Hagfors,,utbrytning ur Norra Råda,Sweden,SE,,Värmlands län,Hagfors,6658913,1382470,"60,0328797225","13,699414055",Earth|Europe|Sweden|Värmland|Hagfors,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Hammarö,,,Sweden,SE,,Värmlands län,Hammarö,6581662,1370007,"59,3361921162","13,5236817361",Earth|Europe|Sweden|Värmland|Hammarö,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Holmedal,,,Sweden,SE,,Värmlands län,Årjäng,6601111,1282118,"59,4742343836","11,9625362629",Earth|Europe|Sweden|Värmland|Holmedal,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Högerud,,,Sweden,SE,,Värmlands län,Arvika,6610743,1326105,"59,5811013772","12,7296011751",Earth|Europe|Sweden|Värmland|Högerud,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Järnskog,,,Sweden,SE,,Värmlands län,Eda,6624479,1294055,"59,6896136103","12,1500333704",Earth|Europe|Sweden|Värmland|Järnskog,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Karlanda,,,Sweden,SE,,Värmlands län,Årjäng,6606568,1288493,"59,5263783735","12,069366562",Earth|Europe|Sweden|Värmland|Karlanda,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Karlskoga,,,Sweden,SE,,Örebro län,Karlskoga,6579031,1426924,"59,3262675963","14,5244705736",Earth|Europe|Sweden|Värmland|Karlskoga,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Karlstad,,Karlstad domkyrkofg + Norrstrand + Västerstrand,Sweden,SE,,Värmlands län,Karlstad,6586805,1369336,"59,3821197521","13,5087801973",Earth|Europe|Sweden|Värmland|Karlstad,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Kila,,,Sweden,SE,,Värmlands län,Säffle,6568670,1329164,"59,2051694947","12,8171170711",Earth|Europe|Sweden|Värmland|Kila,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Kristinehamn,,inkl fd Varnum,Sweden,SE,,Värmlands län,Kristinehamn,6577850,1403838,"59,3110453226","14,1195988473",Earth|Europe|Sweden|Värmland|Kristinehamn,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Kroppa,,,Sweden,SE,,Värmlands län,Filipstad,6611981,1415110,"59,6197648395","14,3039076504",Earth|Europe|Sweden|Värmland|Kroppa,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Köla,,,Sweden,SE,,Värmlands län,Eda,6636774,1300319,"59,8028251533","12,2493421211",Earth|Europe|Sweden|Värmland|Köla,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Lekvattnet,,,Sweden,SE,,Värmlands län,Torsby,6678459,1326202,"60,1881280752","12,6746395553",Earth|Europe|Sweden|Värmland|Lekvattnet,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Lungsund,,,Sweden,SE,,Värmlands län,Storfors,6601324,1408768,"59,5227939227","14,1961495765",Earth|Europe|Sweden|Värmland|Lungsund,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Lysvik,,,Sweden,SE,,Värmlands län,Sunne,6658073,1350941,"60,0151172018","13,1349347426",Earth|Europe|Sweden|Värmland|Lysvik,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Långserud,,,Sweden,SE,,Värmlands län,Säffle,6577402,1321492,"59,2802900198","12,6758378794",Earth|Europe|Sweden|Värmland|Långserud,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Mangskog,,,Sweden,SE,,Värmlands län,Arvika,6629512,1332440,"59,7519533191","12,8266634859",Earth|Europe|Sweden|Värmland|Mangskog,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Millesvik,,,Sweden,SE,,Värmlands län,Säffle,6541781,1345400,"58,9702523182","13,1199507618",Earth|Europe|Sweden|Värmland|Millesvik,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Munkfors,,,Sweden,SE,,Värmlands län,Munkfors,6637299,1372912,"59,8361612071","13,5413391746",Earth|Europe|Sweden|Värmland|Munkfors,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Nedre Ullerud,,,Sweden,SE,,Värmlands län,Forshaga,6611694,1369866,"59,6055432037","13,5029205067",Earth|Europe|Sweden|Värmland|Nedre Ullerud,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Nor,,,Sweden,SE,,Värmlands län,Karlstad,6590186,1354051,"59,4074276541","13,2377873792",Earth|Europe|Sweden|Värmland|Nor,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Nordmark,,,Sweden,SE,,Värmlands län,Filipstad,6636256,1404874,"59,8353826493","14,1115989448",Earth|Europe|Sweden|Värmland|Nordmark,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Norra Finnskoga,,,Sweden,SE,,Värmlands län,Torsby,6757911,1325737,"60,8999943962","12,5964005349",Earth|Europe|Sweden|Värmland|Norra Finnskoga,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Norra Ny,,,Sweden,SE,,Värmlands län,Torsby,6701381,1360434,"60,4068268067","13,2752037735",Earth|Europe|Sweden|Värmland|Norra Ny,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Norra Råda,,,Sweden,SE,,Värmlands län,Hagfors,6655970,1376868,"60,0048396499","13,6007431033",Earth|Europe|Sweden|Värmland|Norra Råda,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Ny,,,Sweden,SE,,Värmlands län,Arvika,6626651,1312465,"59,7177773919","12,4744420822",Earth|Europe|Sweden|Värmland|Ny,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Ny-Huggenäs,,fd Södra Ny + fd Huggenäs,Sweden,SE,,Värmlands län,Säffle,6559997,1345414,"59,1336204625","13,1073949187",Earth|Europe|Sweden|Värmland|Ny-Huggenäs,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Nyed,,,Sweden,SE,,Värmlands län,Karlstad,6610235,1383011,"59,5963419221","13,7364064126",Earth|Europe|Sweden|Värmland|Nyed,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Nyskoga,,,Sweden,SE,,Värmlands län,Torsby,6709403,1339246,"60,4708774578","12,8847376877",Earth|Europe|Sweden|Värmland|Nyskoga,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Nysund,,delvis i Närke; landskapsgränsen = Letälven,Sweden,SE,,Örebro län,Degerfors,6556088,1417733,"59,1186650029","14,3717390577",Earth|Europe|Sweden|Värmland|Nysund,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Ransäter,,,Sweden,SE,,Värmlands län,Munkfors,6630146,1367672,"59,7703612875","13,4524930852",Earth|Europe|Sweden|Värmland|Ransäter,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Rudskoga,,,Sweden,SE,,Värmlands län,Kristinehamn,6548937,1411702,"59,0532789234","14,2693458087",Earth|Europe|Sweden|Värmland|Rudskoga,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Rämmen,,,Sweden,SE,,Värmlands län,Filipstad,6658112,1406588,"60,031886988","14,1322881539",Earth|Europe|Sweden|Värmland|Rämmen,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Segerstad,,,Sweden,SE,,Värmlands län,Karlstad,6584594,1354300,"59,3573615296","13,245956275",Earth|Europe|Sweden|Värmland|Segerstad,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Silbodal,,,Sweden,SE,,Värmlands län,Årjäng,6590848,1290861,"59,3867331309","12,1264890553",Earth|Europe|Sweden|Värmland|Silbodal,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Sillerud,,,Sweden,SE,,Värmlands län,Årjäng,6581736,1300997,"59,3099892512","12,3129434889",Earth|Europe|Sweden|Värmland|Sillerud,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Skillingmark,,,Sweden,SE,,Värmlands län,Eda,6639223,1287379,"59,81832844","12,0167870436",Earth|Europe|Sweden|Värmland|Skillingmark,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Stavnäs,,,Sweden,SE,,Värmlands län,Arvika,6599946,1326264,"59,4843780381","12,7412247021",Earth|Europe|Sweden|Värmland|Stavnäs,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Stora Kil,,,Sweden,SE,,Värmlands län,Kil,6603483,1359133,"59,5284193916","13,3184314438",Earth|Europe|Sweden|Värmland|Stora Kil,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Storfors,,utbrytning ur Kroppa,Sweden,SE,,Värmlands län,Storfors,6602470,1413722,"59,5341274247","14,2831883902",Earth|Europe|Sweden|Värmland|Storfors,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Sunne,,,Sweden,SE,,Värmlands län,Sunne,6638334,1351383,"59,8382742889","13,1570205624",Earth|Europe|Sweden|Värmland|Sunne,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Sunnemo,,,Sweden,SE,,Värmlands län,Hagfors,6642486,1383270,"59,885744279","13,7230406659",Earth|Europe|Sweden|Värmland|Sunnemo,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Svanskog,,delvis i Dalsland,Sweden,SE,,Värmlands län,Säffle,6567316,1314079,"59,1866953956","12,5546233447",Earth|Europe|Sweden|Värmland|Svanskog,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Säffle,,fd By,Sweden,SE,,Värmlands län,Säffle,6560311,1334883,"59,1324818602","12,9234247399",Earth|Europe|Sweden|Värmland|Säffle,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Södra Finnskoga,,,Sweden,SE,,Värmlands län,Torsby,6735802,1323805,"60,7010149178","12,5808784727",Earth|Europe|Sweden|Värmland|Södra Finnskoga,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Södra Råda,,,Sweden,SE,,Västra Götalands län,Gullspång,6544045,1407308,"59,0084444114","14,1948560804",Earth|Europe|Sweden|Värmland|Södra Råda,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Trankil,,,Sweden,SE,,Värmlands län,Årjäng,6579962,1277653,"59,2824707805","11,9057921207",Earth|Europe|Sweden|Värmland|Trankil,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Tveta,,,Sweden,SE,,Värmlands län,Säffle,6559071,1329302,"59,1191632458","12,8270331784",Earth|Europe|Sweden|Värmland|Tveta,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Töcksmark,,,Sweden,SE,,Värmlands län,Årjäng,6605427,1274988,"59,5091295185","11,8324846958",Earth|Europe|Sweden|Värmland|Töcksmark,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Visnum,,,Sweden,SE,,Värmlands län,Kristinehamn,6557619,1406661,"59,1301221287","14,1778332418",Earth|Europe|Sweden|Värmland|Visnum,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Visnums-Kil,,,Sweden,SE,,Värmlands län,Kristinehamn,6555940,1399744,"59,113482446","14,0578390786",Earth|Europe|Sweden|Värmland|Visnums-Kil,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Vitsand,,,Sweden,SE,,Värmlands län,Torsby,6693349,1345566,"60,3294143366","13,0118942392",Earth|Europe|Sweden|Värmland|Vitsand,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Värmskog,,,Sweden,SE,,Värmlands län,Grums,6596282,1336246,"59,4555387783","12,9199808912",Earth|Europe|Sweden|Värmland|Värmskog,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Väse,,,Sweden,SE,,Värmlands län,Karlstad,6589544,1388165,"59,412111674","13,8384711907",Earth|Europe|Sweden|Värmland|Väse,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Västra Fågelvik,,,Sweden,SE,,Värmlands län,Årjäng,6598815,1275594,"59,4502371373","11,8501069763",Earth|Europe|Sweden|Värmland|Västra Fågelvik,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Västra Ämtervik,,,Sweden,SE,,Värmlands län,Sunne,6626286,1350140,"59,7297882853","13,1435073358",Earth|Europe|Sweden|Värmland|Västra Ämtervik,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Älgå,,,Sweden,SE,,Värmlands län,Arvika,6618494,1312240,"59,6445731194","12,4777203255",Earth|Europe|Sweden|Värmland|Älgå,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Älvsbacka,,,Sweden,SE,,Värmlands län,Karlstad,6624112,1379580,"59,7198574494","13,6677709471",Earth|Europe|Sweden|Värmland|Älvsbacka,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Ölme,,,Sweden,SE,,Värmlands län,Kristinehamn,6584155,1393821,"59,3652218202","13,9406921202",Earth|Europe|Sweden|Värmland|Ölme,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Ölserud,,,Sweden,SE,,Värmlands län,Säffle,6547202,1346566,"59,0192890062","13,1364349348",Earth|Europe|Sweden|Värmland|Ölserud,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Östervallskog,,,Sweden,SE,,Värmlands län,Årjäng,6619473,1277481,"59,6362567165","11,8616891188",Earth|Europe|Sweden|Värmland|Östervallskog,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Östmark,,,Sweden,SE,,Värmlands län,Torsby,6688399,1331731,"60,2795448826","12,765907687",Earth|Europe|Sweden|Värmland|Östmark,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Östra Fågelvik,,,Sweden,SE,,Värmlands län,Karlstad,6590630,1382266,"59,4202465869","13,7340501973",Earth|Europe|Sweden|Värmland|Östra Fågelvik,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Östra Ämtervik,,,Sweden,SE,,Värmlands län,Sunne,6626637,1353498,"59,7341328906","13,2029007255",Earth|Europe|Sweden|Värmland|Östra Ämtervik,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Värmland,Övre Ullerud,,,Sweden,SE,,Värmlands län,Forshaga,6620873,1368314,"59,687390309","13,46972805",Earth|Europe|Sweden|Värmland|Övre Ullerud,Earth|Sweden|Värmland,distrikt
Earth,Europe,Sweden,Västerbotten,,Vb,,Sweden,SE,,,,,,,,Earth|Europe|Sweden|Västerbotten,Earth|Sweden,provins
Earth,Europe,Sweden,Västerbotten,Boliden,,,Sweden,SE,,Västerbottens län,Skellefteå,7203650,1716972,"64,8673921764","20,3885400531",Earth|Europe|Sweden|Västerbotten|Boliden,Earth|Sweden|Västerbotten,distrikt
Earth,Europe,Sweden,Västerbotten,Bureå,,,Sweden,SE,,Västerbottens län,Skellefteå,7179109,1758061,"64,6190804767","21,2075537752",Earth|Europe|Sweden|Västerbotten|Bureå,Earth|Sweden|Västerbotten,distrikt
Earth,Europe,Sweden,Västerbotten,Burträsk,,,Sweden,SE,,Västerbottens län,Skellefteå,7165940,1733207,"64,5194207825","20,6688713244",Earth|Europe|Sweden|Västerbotten|Burträsk,Earth|Sweden|Västerbotten,distrikt
Earth,Europe,Sweden,Västerbotten,Bygdeå,,,Sweden,SE,,Västerbottens län,Robertsfors,7115985,1746674,"64,0635348544","20,8656246073",Earth|Europe|Sweden|Västerbotten|Bygdeå,Earth|Sweden|Västerbotten,distrikt
Earth,Europe,Sweden,Västerbotten,Byske,,,Sweden,SE,,Västerbottens län,Skellefteå,7216804,1754084,"64,9587615684","21,1916721076",Earth|Europe|Sweden|Västerbotten|Byske,Earth|Sweden|Västerbotten,distrikt
Earth,Europe,Sweden,Västerbotten,Fällfors,,,Sweden,SE,,Västerbottens län,Skellefteå,7233782,1733775,"65,1253576368","20,7917328431",Earth|Europe|Sweden|Västerbotten|Fällfors,Earth|Sweden|Västerbotten,distrikt
Earth,Europe,Sweden,Västerbotten,Holmsund,,,Sweden,SE,,Västerbottens län,Umeå,7074187,1724603,"63,7047339859","20,3539993611",Earth|Europe|Sweden|Västerbotten|Holmsund,Earth|Sweden|Västerbotten,distrikt
Earth,Europe,Sweden,Västerbotten,Holmön,,,Sweden,SE,,Västerbottens län,Umeå,7086712,1749505,"63,7999208344","20,8758120087",Earth|Europe|Sweden|Västerbotten|Holmön,Earth|Sweden|Västerbotten,distrikt
Earth,Europe,Sweden,Västerbotten,Hörnefors,,delvis i Ångermanland,Sweden,SE,,Västerbottens län,Umeå,7063504,1703618,"63,621890834","19,9167937946",Earth|Europe|Sweden|Västerbotten|Hörnefors,Earth|Sweden|Västerbotten,distrikt
Earth,Europe,Sweden,Västerbotten,Jörn,,,Sweden,SE,,Västerbottens län,Skellefteå,7223854,1699279,"65,0591461519","20,044858354",Earth|Europe|Sweden|Västerbotten|Jörn,Earth|Sweden|Västerbotten,distrikt
Earth,Europe,Sweden,Västerbotten,Kalvträsk,,,Sweden,SE,,Västerbottens län,Skellefteå,7180165,1690159,"64,6735532525","19,7931582164",Earth|Europe|Sweden|Västerbotten|Kalvträsk,Earth|Sweden|Västerbotten,distrikt
Earth,Europe,Sweden,Västerbotten,Kågedalen,,,Sweden,SE,,Västerbottens län,Skellefteå,7206248,1736623,"64,8772921267","20,8058609303",Earth|Europe|Sweden|Västerbotten|Kågedalen,Earth|Sweden|Västerbotten,distrikt
Earth,Europe,Sweden,Västerbotten,Lövånger,,,Sweden,SE,,Västerbottens län,Skellefteå,7151825,1765958,"64,3693475933","21,3224014957",Earth|Europe|Sweden|Västerbotten|Lövånger,Earth|Sweden|Västerbotten,distrikt
Earth,Europe,Sweden,Västerbotten,Norsjö,,,Sweden,SE,,Västerbottens län,Norsjö,7206232,1673659,"64,9158082327","19,4799226278",Earth|Europe|Sweden|Västerbotten|Norsjö,Earth|Sweden|Västerbotten,distrikt
Earth,Europe,Sweden,Västerbotten,Nysätra,,,Sweden,SE,,Västerbottens län,Robertsfors,7141032,1753334,"64,2825089434","21,0436367447",Earth|Europe|Sweden|Västerbotten|Nysätra,Earth|Sweden|Västerbotten,distrikt
Earth,Europe,Sweden,Västerbotten,Robertsfors,,,Sweden,SE,,Västerbottens län,Robertsfors,7129918,1745350,"64,1889881388","20,8612263656",Earth|Europe|Sweden|Västerbotten|Robertsfors,Earth|Sweden|Västerbotten,distrikt
Earth,Europe,Sweden,Västerbotten,Skellefteå,,Sankt Olov + Sankt Örjan + Skellefteå landsfg,Sweden,SE,,Västerbottens län,Skellefteå,7192840,1745420,"64,7511662969","20,9677323993",Earth|Europe|Sweden|Västerbotten|Skellefteå,Earth|Sweden|Västerbotten,distrikt
Earth,Europe,Sweden,Västerbotten,Sävar,,,Sweden,SE,,Västerbottens län,Umeå,7097353,1732782,"63,906558081","20,553647354",Earth|Europe|Sweden|Västerbotten|Sävar,Earth|Sweden|Västerbotten,distrikt
Earth,Europe,Sweden,Västerbotten,Umeå,,Umeå stadsfg + Umeå landsfg + Tavelsjö +Teg + Ålidhem,Sweden,SE,,Västerbottens län,Umeå,7087248,1719624,"63,8246997365","20,2720428521",Earth|Europe|Sweden|Västerbotten|Umeå,Earth|Sweden|Västerbotten,distrikt
Earth,Europe,Sweden,Västerbotten,Vindeln,,tidigare kallad Degerfors,Sweden,SE,,Västerbottens län,Vindeln,7126625,1689289,"64,1948672767","19,7062114806",Earth|Europe|Sweden|Västerbotten|Vindeln,Earth|Sweden|Västerbotten,distrikt
Earth,Europe,Sweden,Västerbotten,Vännäs,,,Sweden,SE,,Västerbottens län,Vännäs,7095964,1696162,"63,9166287636","19,8077525602",Earth|Europe|Sweden|Västerbotten|Vännäs,Earth|Sweden|Västerbotten,distrikt
Earth,Europe,Sweden,Västerbotten,Åmsele,,,Sweden,SE,,Västerbottens län,Vindeln,7162830,1669611,"64,5292986511","19,3433959143",Earth|Europe|Sweden|Västerbotten|Åmsele,Earth|Sweden|Västerbotten,distrikt
Earth,Europe,Sweden,Västergötland,,Vg,,Sweden,SE,,,,,,,,Earth|Europe|Sweden|Västergötland,Earth|Sweden,provins
Earth,Europe,Sweden,Västergötland,Acklinga,,,Sweden,SE,,Västra Götalands län,Tidaholm,6454240,1386630,"58,1976020928","13,8800386718",Earth|Europe|Sweden|Västergötland|Acklinga,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Alboga,,,Sweden,SE,,Västra Götalands län,Herrljunga,6430517,1347727,"57,9730999799","13,2344120906",Earth|Europe|Sweden|Västergötland|Alboga,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Ale-Skövde,,,Sweden,SE,,Västra Götalands län,Lilla Edet,6443166,1287728,"58,0619192291","12,2108375466",Earth|Europe|Sweden|Västergötland|Ale-Skövde,Earth|Sweden|Västergötland,distrikt
